Unnamed: 0,NOME,FAZ,TAL,tipocorte,variedad,madurada,producto,dosismad,semsmad,edad,cortes,me,vejez,sacarosa,mes,periodo,TCH,lluvias,grupo_tenencia,pct_diatrea,Categoria_TCH,Categoria_Sacarosa
2300,LA LORENA,80527,45,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,6.9,12.7,2,9.2,35.6,12.2,5,201705,146,0,3,9.5,Medio,Bajo
2301,LA LORENA,80527,45,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.4,5.0,12.6,3,8.8,2.9,12.9,5,201805,104,0,3,4.1,Bajo,Medio
2302,LA LORENA,80527,45,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,5.3,11.3,4,8.5,3.6,13.4,5,201905,73,0,3,3.5,Bajo,Alto
2303,LA LORENA,80527,52,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,7.0,12.6,2,11.6,3.0,11.2,5,201705,155,0,3,3.7,Alto,Bajo
2304,LA LORENA,80527,52,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.4,5.1,12.6,3,7.2,2.7,11.7,5,201805,109,0,3,4.3,Bajo,Bajo
2305,LA LORENA,80527,52,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,5.3,11.3,4,5.3,3.0,13.4,5,201905,86,0,3,3.6,Bajo,Alto
2307,LA MANSION CARMEN ,80165,002A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,9.6,12.6,4,9.5,1.9,12.3,12,201912,144,218,2,3.9,Medio,Bajo
2308,LA MANSION CARMEN ,80165,5,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.4,8.6,13.1,1,7.7,1.7,12.8,8,201908,147,216,2,3.2,Medio,Medio
2309,LA MANSION CARMEN ,80165,5,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,5.7,11.1,2,9.4,1.7,12.1,7,202007,140,27,2,8.7,Medio,Bajo
2310,LA MANSION CARMEN ,80165,6,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.4,8.9,13.0,1,8.0,16.9,13.7,8,201908,149,216,2,7.2,Medio,Alto
2311,LA MANSION CARMEN ,80165,7,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,11.7,13.1,2,9.8,9.7,13.6,10,201910,135,117,2,2.4,Medio,Alto
2315,LA MARGARITA CRUZ,80519,005A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.4,13.6,1,11.6,6.1,11.9,7,202007,145,414,3,0.7,Medio,Bajo
2316,LA MARGARITA CRUZ,80519,005B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,5.6,12.8,1,7.8,5.3,12.7,3,202003,130,0,3,0.7,Bajo,Medio
2320,LA MARGARITA CRUZ,80519,008A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,5.7,12.4,1,9.5,4.6,13.7,3,202003,142,0,3,0.7,Medio,Alto
2323,LA MARIA GIRALDO,80935,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.1,12.4,3,13.1,2.6,12.7,2,202002,109,0,3,6.3,Bajo,Medio
2324,LA MARIA GOMEZ,80280,001C,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,2.4,11.8,2,10.5,4.2,12.6,4,201704,151,309,2,0.6,Medio,Medio
2325,LA MARIA GOMEZ,80280,001C,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.5,8.1,12.8,3,7.7,4.6,12.7,5,201805,119,306,2,1.5,Bajo,Medio
2326,LA MARIA GOMEZ,80280,001C,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,10.4,12.8,4,9.2,4.1,12.2,6,201906,114,399,2,2.5,Bajo,Bajo
2327,LA MARIA GOMEZ,80280,001D,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,11.0,14.8,2,10.9,16.6,11.3,10,201710,187,591,2,1.4,Alto,Bajo
2328,LA MARIA GOMEZ,80280,001D,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.5,11.6,12.8,3,11.3,3.9,12.2,11,201811,141,314,2,2.7,Medio,Bajo
2329,LA MARIA GOMEZ,80280,001D,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.4,5.6,11.8,4,10.6,4.3,12.4,11,201911,125,189,2,3.2,Bajo,Bajo
2330,LA MARIA GOMEZ,80280,001E,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,7.7,12.1,5,9.4,3.6,11.5,6,202006,69,229,2,0.4,Bajo,Bajo
2332,LA MARIA GOMEZ,80280,002A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,16.4,14.6,2,9.5,14.0,13.3,10,201710,172,0,2,1.4,Alto,Alto
2333,LA MARIA GOMEZ,80280,002A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.5,11.3,12.6,3,9.5,4.3,14.2,11,201811,106,57,2,2.7,Bajo,Alto
2336,LA MARIA GOMEZ,80280,003B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.7,6.1,11.5,2,8.0,5.1,13.1,4,201604,110,0,2,0.9,Bajo,Medio
2337,LA MARIA GOMEZ,80280,003B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.3,10.9,12.7,3,8.2,4.1,12.4,4,201704,183,0,2,3.2,Alto,Bajo
2338,LA MARIA GOMEZ,80280,003B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.5,8.4,12.5,4,8.4,4.1,14.2,5,201805,127,0,2,1.9,Bajo,Alto
2339,LA MARIA GOMEZ,80280,003B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,5.6,11.6,5,9.1,3.5,12.1,5,201905,121,295,2,2.6,Bajo,Bajo
2340,LA MARIA GOMEZ,80280,003C,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.3,12.6,13.1,3,9.7,4.9,12.2,5,201705,179,0,2,0.6,Alto,Bajo
2341,LA MARIA GOMEZ,80280,003C,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.4,5.9,11.3,5,11.2,14.6,12.3,6,201906,119,142,2,2.5,Bajo,Bajo
2342,LA MARIA GOMEZ,80280,003C,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,7.7,11.9,6,14.9,4.4,12.0,6,202006,117,253,2,0.4,Bajo,Bajo
2343,LA MARIA GOMEZ,80280,003D,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.3,17.3,14.2,3,11.5,4.9,13.2,6,201706,88,0,2,1.2,Bajo,Alto
2346,LA MARIA GOMEZ,80280,004A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.7,6.3,11.7,2,8.3,4.4,12.7,4,201604,109,0,2,0.8,Bajo,Medio
2347,LA MARIA GOMEZ,80280,004A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.3,10.9,12.7,3,10.7,5.2,12.7,4,201704,169,0,2,0.6,Alto,Medio
2348,LA MARIA GOMEZ,80280,004A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.5,8.3,12.8,4,6.6,5.8,14.3,5,201805,100,0,2,0.8,Bajo,Alto
2349,LA MARIA GOMEZ,80280,004A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,5.6,11.6,5,11.0,4.5,12.5,5,201905,108,295,2,2.5,Bajo,Medio
2350,LA MARIA GOMEZ,80280,004A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,7.3,11.9,6,9.0,4.4,12.6,5,202005,113,151,2,0.4,Bajo,Medio
2351,LA MARIA GOMEZ,80280,5,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,11.1,15.2,1,9.3,3.9,12.2,10,201710,159,591,2,1.3,Alto,Bajo
2352,LA MARIA GOMEZ,80280,5,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.5,11.4,12.7,2,12.1,4.4,11.9,11,201811,117,292,2,2.7,Bajo,Bajo
2353,LA MARIA GOMEZ,80280,005A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.5,7.7,12.7,4,7.6,5.2,10.8,5,201805,168,306,2,2.0,Alto,Bajo
2354,LA MARIA GOMEZ,80280,005A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,7.7,12.1,6,7.9,3.9,12.4,6,202006,121,229,2,0.4,Bajo,Bajo
2355,LA MARIA GOMEZ,80280,006A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,12.7,13.6,1,8.2,27.7,14.4,10,201510,143,205,2,1.1,Medio,Alto
2356,LA MARIA GOMEZ,80280,006A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,13.1,13.3,2,9.1,4.4,12.6,11,201611,134,504,2,1.0,Medio,Medio
2357,LA MARIA GOMEZ,80280,006A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.4,4.6,12.3,3,6.5,10.2,12.2,12,201712,139,297,2,1.5,Medio,Bajo
2358,LA MARIA GOMEZ,80280,006A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.5,8.1,11.5,5,10.1,3.9,13.5,11,201811,112,126,2,1.7,Bajo,Alto
2360,LA MARIA GOMEZ,80280,007A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,14.1,14.0,1,7.4,4.1,12.0,6,201906,148,507,2,2.3,Medio,Bajo
2361,LA MARIA GOMEZ,80280,8,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,6.6,12.8,1,9.5,4.3,12.9,5,201605,155,216,2,1.5,Alto,Medio
2362,LA MARIA GOMEZ,80280,8,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,10.1,13.4,2,9.9,4.9,11.9,6,201706,145,688,2,1.3,Medio,Bajo
2363,LA MARIA GOMEZ,80280,8,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.4,5.4,11.1,4,10.5,3.6,11.9,6,201906,128,109,2,2.5,Bajo,Bajo
2378,LA MARIA INGENIO,80122,26,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,6.7,12.5,1,11.1,5.4,13.4,10,201910,129,128,1,4.4,Bajo,Alto
2380,LA MARIA INGENIO,80122,28,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,11.3,12.8,5,15.0,51.3,9.2,12,201912,122,320,1,3.2,Bajo,Bajo
2381,LA MARIA INGENIO,80122,028A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,17.4,14.2,5,12.4,13.6,11.4,2,202002,113,459,1,3.1,Bajo,Bajo
2382,LA MARIA INGENIO,80122,028C,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.3,13.6,13.4,3,3.9,2.0,11.6,8,201808,112,244,1,9.0,Bajo,Bajo
2383,LA MARIA LINCE,80466,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.2,7.4,12.6,3,10.3,23.2,11.7,6,201906,139,0,3,8.3,Medio,Bajo
2384,LA MARIA LINCE,80466,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.6,12.0,4,10.9,1.8,11.5,6,202006,113,0,3,2.0,Bajo,Bajo
2385,LA MARIA RIVAS,81176,10,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,9.7,13.8,1,10.1,2.0,12.2,6,201906,194,0,3,2.2,Alto,Bajo
2386,LA MARIA RIVAS,81176,10,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,7.7,12.3,2,8.7,1.7,12.3,6,202006,170,118,3,1.9,Alto,Bajo
2399,LA MARQUEZA  RESTREPO,80311,3,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.3,12.3,2,10.1,2.9,12.9,3,201703,133,211,3,7.0,Bajo,Medio
2400,LA MARQUEZA  RESTREPO,80311,3,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,6.4,12.5,3,12.1,2.4,12.8,4,201804,130,275,3,5.2,Bajo,Medio
2405,LA MARQUEZA SERNA,80658,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,14.3,14.8,1,8.6,12.6,13.7,10,201910,136,0,3,3.1,Medio,Alto
2406,LA MARQUEZA SERNA,80658,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,10.1,12.8,2,9.1,2.6,13.3,11,202011,131,165,3,2.7,Bajo,Alto
2419,LA MERCED CABAL HNAS.,80500,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,4.6,12.2,2,7.9,1.6,12.3,4,201904,139,301,3,6.4,Medio,Bajo
2420,LA MERCED CABAL HNAS.,80500,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,3.4,12.0,3,8.4,1.7,12.6,4,202004,133,144,3,4.3,Bajo,Medio
2421,LA MERCED CABAL HNAS.,80500,002A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.7,7.6,13.7,1,11.0,1.9,11.5,4,201604,183,136,3,14.1,Alto,Bajo
2422,LA MERCED CABAL HNAS.,80500,002A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.5,15.3,13.5,2,8.5,2.7,13.1,5,201705,153,489,3,4.4,Medio,Medio
2423,LA MERCED CABAL HNAS.,80500,002A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,8.6,12.6,3,7.3,2.2,13.1,6,201806,148,221,3,8.0,Medio,Medio
2424,LA MERCED CABAL HNAS.,80500,002A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,5.6,12.1,4,8.1,1.7,12.5,6,201906,153,433,3,6.4,Medio,Medio
2425,LA MERCED CABAL HNAS.,80500,002A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,4.1,11.8,5,8.8,2.0,12.5,6,202006,147,68,3,2.5,Medio,Medio
2443,LA MERCED INV.,80604,8,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,11.3,13.5,1,10.1,1.8,12.6,4,201704,203,0,3,5.0,Alto,Medio
2450,LA NARANJA,80211,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,9.9,13.2,1,9.2,2.6,11.7,12,201612,164,397,2,5.6,Alto,Bajo
2452,LA OLGA TASCON,80547,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,6.7,13.2,1,8.2,2.1,11.9,6,202006,152,0,3,4.1,Medio,Bajo
2453,LA OLGA TASCON,80547,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,6.7,13.2,1,10.6,2.1,11.8,6,202006,157,0,3,4.1,Alto,Bajo
2454,LA OVEJERA 2,80232,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.0,8.1,12.9,1,7.6,2.6,13.3,3,201603,157,62,2,24.3,Alto,Alto
2455,LA OVEJERA 2,80232,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.5,21.6,15.0,2,9.2,2.7,12.1,6,201706,155,495,2,3.6,Alto,Bajo
2456,LA OVEJERA 2,80232,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.3,8.1,12.3,3,12.1,3.3,12.4,6,201806,129,122,2,4.4,Bajo,Bajo
2457,LA OVEJERA 2,80232,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,13.4,13.3,4,8.6,3.0,13.1,8,201908,124,240,2,4.4,Bajo,Medio
2458,LA OVEJERA 2,80232,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,11.7,12.7,5,9.9,2.4,13.1,8,202008,147,49,2,3.5,Medio,Medio
2459,LA OVEJERA 2,80232,001A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,14.1,14.5,1,6.5,2.9,15.2,9,201509,165,43,2,4.7,Alto,Alto
2460,LA OVEJERA 2,80232,001A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,14.9,14.2,2,9.1,2.3,11.3,11,201611,188,253,2,20.2,Alto,Bajo
2461,LA OVEJERA 2,80232,001A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.5,8.1,11.9,4,8.1,36.0,13.8,2,201902,153,11,2,4.2,Medio,Alto
2462,LA OVEJERA 2,80232,001A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,6.0,11.7,5,7.9,2.9,14.1,2,202002,138,22,2,2.7,Medio,Alto
2463,LA OVEJERA 2,80232,001C,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,10.1,12.7,5,6.7,2.8,14.7,3,202003,160,38,2,2.7,Alto,Alto
2464,LA OVEJERA 2,80232,002A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,8.0,11.8,2,10.2,2.5,14.2,3,201903,136,40,2,2.9,Medio,Alto
2465,LA OVEJERA 2,80232,002A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,6.0,11.6,3,6.7,3.0,13.5,3,202003,134,27,2,2.9,Medio,Alto
2466,LA OVEJERA 2,80232,002B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,12.7,14.6,1,7.0,2.3,13.6,10,201710,154,164,2,5.3,Alto,Alto
2467,LA OVEJERA 2,80232,002B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.4,9.3,12.4,2,7.1,2.4,14.3,10,201810,139,60,2,4.7,Medio,Alto
2468,LA OVEJERA 2,80232,002B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,10.4,12.4,3,7.7,3.0,13.3,11,201911,149,211,2,2.5,Medio,Alto
2469,LA OVEJERA 2,80232,002B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,11.3,12.8,4,9.1,2.4,13.6,11,202011,154,110,2,3.5,Alto,Alto
2470,LA OVEJERA 2,80232,3,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.4,9.6,13.2,1,6.7,1.7,14.2,10,201810,166,130,2,4.7,Alto,Alto
2471,LA OVEJERA 3A,80618,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,9.3,13.8,1,7.7,3.0,13.3,3,202003,113,77,3,3.4,Bajo,Alto
2474,LA OVEJERA 3A,80618,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,8.9,13.6,1,8.3,2.1,12.5,3,202003,150,107,3,3.4,Medio,Medio
2475,LA OVEJERA EMPRESA,80133,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.5,15.0,13.9,2,10.3,2.9,11.8,6,201706,227,422,1,11.1,Alto,Bajo
2476,LA OVEJERA EMPRESA,80133,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.5,7.0,11.9,3,7.6,2.4,12.8,6,201806,141,103,1,4.6,Medio,Medio
2477,LA OVEJERA EMPRESA,80133,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,7.9,11.7,4,13.1,2.3,11.4,6,201906,150,201,1,2.1,Medio,Bajo
2478,LA OVEJERA EMPRESA,80133,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,7.3,11.9,5,11.5,2.7,11.9,6,202006,135,41,1,6.0,Medio,Bajo
2479,LA OVEJERA EMPRESA,80133,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.4,10.1,12.8,4,8.8,2.9,11.6,6,201706,124,341,1,1.6,Bajo,Bajo
2480,LA OVEJERA EMPRESA,80133,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.5,7.3,11.9,5,7.3,2.3,13.1,6,201806,108,103,1,3.9,Bajo,Medio
2481,LA OVEJERA EMPRESA,80133,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,8.0,11.7,6,12.5,3.4,11.9,6,201906,134,217,1,1.4,Medio,Bajo
2482,LA OVEJERA EMPRESA,80133,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.5,4.9,11.1,7,10.6,2.7,12.6,7,202007,106,11,1,3.5,Bajo,Medio
2483,LA OVEJERA EMPRESA,80133,002A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,12.3,13.1,2,10.8,2.2,12.4,12,202012,95,177,1,10.7,Bajo,Bajo
2484,LA OVEJERA EMPRESA,80133,3,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,8.7,12.1,3,9.6,2.5,12.5,1,201701,148,113,1,4.4,Medio,Medio
2485,LA OVEJERA EMPRESA,80133,3,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.5,10.1,14.2,4,6.3,2.5,13.7,3,201803,123,246,1,5.3,Bajo,Alto
2486,LA OVEJERA EMPRESA,80133,3,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,6.3,11.6,5,7.5,3.3,13.8,3,201903,105,29,1,2.7,Bajo,Alto
2487,LA OVEJERA EMPRESA,80133,3,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,10.4,13.3,1,8.4,2.4,14.3,9,202009,109,70,1,3.5,Bajo,Alto
2488,LA OVEJERA EMPRESA,80133,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.7,17.1,14.9,5,8.0,2.8,13.7,9,201709,142,309,1,4.4,Medio,Alto
2489,LA OVEJERA EMPRESA,80133,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.3,10.6,12.3,6,9.7,3.0,14.4,9,201809,150,108,1,4.4,Medio,Alto
2490,LA OVEJERA EMPRESA,80133,5,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.3,11.1,13.4,1,7.9,3.7,14.5,9,201809,157,123,1,4.4,Alto,Alto
2491,LA OVEJERA EMPRESA,80133,5,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,13.3,13.2,2,7.6,3.6,13.0,10,201910,122,198,1,4.4,Bajo,Medio
2496,LA PALMA ESCOBAR,81398,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,11.3,13.6,6,9.8,2.0,13.7,11,202011,109,0,3,2.0,Bajo,Alto
2497,LA PALMA ESCOBAR,81398,6,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,12.9,14.1,1,7.5,1.9,13.7,10,202010,126,0,3,2.0,Bajo,Alto
2499,LA PALMA ESCOBAR,81398,7,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.5,7.4,12.0,2,9.9,2.0,11.7,7,202007,153,0,3,1.6,Medio,Bajo
2505,LA PALMA ESCOBAR,81398,11,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,10.9,14.0,1,9.1,3.0,13.6,11,202011,136,0,3,2.2,Medio,Alto
2507,LA PALMA ESCOBAR,81398,12,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,10.6,13.7,1,9.5,1.6,13.4,11,202011,141,0,3,1.9,Medio,Alto
2509,LA PALMA ESCOBAR,81398,014A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,7.7,11.9,2,10.2,1.9,12.2,7,202007,139,0,3,1.6,Medio,Bajo
2510,LA PALOMERA OSORIO,80166,001D,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,5.0,11.6,3,8.4,2.1,12.7,6,202006,137,90,2,5.4,Medio,Medio
2511,LA PALOMERA OSORIO,80166,001E,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,4.9,11.5,3,9.0,3.5,11.7,6,202006,217,90,2,4.4,Alto,Bajo
2521,LA PERLA EMPRESA,80100,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.3,13.4,13.2,3,7.2,2.6,13.6,10,201810,135,303,1,3.8,Medio,Alto
2522,LA PERLA EMPRESA,80100,001A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,13.9,13.3,4,11.1,1.5,12.2,12,201912,123,370,1,2.8,Bajo,Bajo
